tweet_id,timestamp,source,text,expanded_urls,rating_out_of_ten,name,dog_stage,img_num,p1,p1_conf,p2,p2_conf,p3,p3_conf,favorite_count,retweet_count,followers_count,url
800443802682937345,2016-11-20 21:00:48 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper https://t.co/FYT9QBEnKG,"https://twitter.com/dog_rates/status/776113305656188928/photo/1,https://twitter.com/dog_rates/status/776113305656188928/photo/1",11.0,Sampson,pupper,1.0,mousetrap,0.777468,black_widow,0.0939402,paddlewheel,0.0174919,0.0,4342.0,8855404.0,This is a retweet
800388270626521089,2016-11-20 17:20:08 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",12.0,Doc,floofer,2.0,golden_retriever,0.35986,Pembroke,0.194207,collie,0.154603,11225.0,2825.0,8855404.0,https://t.co/azMneS6Ly5
800188575492947969,2016-11-20 04:06:37 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Bo. He's a Benedoop Cumbersnatch. Seems frustrated with own feet. Portable as hell. 11/10 very solid pupper https://…,https://twitter.com/dog_rates/status/681694085539872773/photo/1,11.0,Bo,pupper,,,,,,,,0.0,3971.0,8855404.0,This is a retweet
800141422401830912,2016-11-20 00:59:15 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",13.0,Peaches,,3.0,golden_retriever,0.938048,kuvasz,0.0251195,Labrador_retriever,0.0229773,15387.0,2558.0,8855404.0,https://t.co/pbKOesr8Tg
800018252395122689,2016-11-19 16:49:49 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,https://twitter.com/dog_rates/status/800018252395122689/video/1,11.0,None,doggo,1.0,vacuum,0.289485,punching_bag,0.243297,barbell,0.14363,28551.0,13229.0,8855404.0,https://t.co/gQqRBfkX4I
799774291445383169,2016-11-19 00:40:24 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,"https://twitter.com/dog_rates/status/775085132600442880/photo/1,https://twitter.com/dog_rates/status/775085132600442880/photo/1",13.0,Tucker,,1.0,chow,0.316565,golden_retriever,0.241929,Pomeranian,0.157524,0.0,4710.0,8855404.0,This is a retweet
799757965289017345,2016-11-18 23:35:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,"https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1",13.0,Sobe,doggo,1.0,Border_collie,0.442534,collie,0.288684,Shetland_sheepdog,0.196399,8451.0,2178.0,8855404.0,https://t.co/OiH8PaOxB1
799422933579902976,2016-11-18 01:24:14 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,https://twitter.com/dog_rates/status/799422933579902976/photo/1,12.0,Longfellow,,1.0,miniature_pinscher,0.58363,redbone,0.276095,toy_terrier,0.0185501,8137.0,1938.0,8856045.0,https://t.co/cWlAEOZefY
799308762079035393,2016-11-17 17:50:33 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpf…,"https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1",14.0,None,,,,,,,,,0.0,5499.0,8855404.0,This is a retweet
799297110730567681,2016-11-17 17:04:16 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",11.0,Jeffrey,,1.0,malamute,0.985028,Siberian_husky,0.00583442,Eskimo_dog,0.00544281,9948.0,2774.0,8855404.0,https://t.co/YDtZcAiMAf
799063482566066176,2016-11-17 01:35:54 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,"https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1",11.0,Mister,,2.0,Norfolk_terrier,0.334436,Norwich_terrier,0.231573,Australian_terrier,0.21420300000000006,8134.0,2487.0,8855404.0,https://t.co/BXJFKOVnJm
798933969379225600,2016-11-16 17:01:16 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",12.0,Iroh,,1.0,Siberian_husky,0.703224,Eskimo_dog,0.22935100000000005,malamute,0.0443508,13179.0,4482.0,8855404.0,https://t.co/KJAKO2kXsL
798925684722855936,2016-11-16 16:28:21 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,https://twitter.com/dog_rates/status/798925684722855936/photo/1,11.0,Shadow,,1.0,West_Highland_white_terrier,0.539463,cairn,0.184897,Norfolk_terrier,0.163024,7559.0,1449.0,8855404.0,https://t.co/XzX91DfYVV
798705661114773508,2016-11-16 01:54:03 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dog_rates: Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://…",https://twitter.com/dog_rates/status/740676976021798912/photo/1,11.0,Baloo,pupper,,,,,,,,0.0,6678.0,8855404.0,This is a retweet
798701998996647937,2016-11-16 01:39:30 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t…,https://twitter.com/dog_rates/status/718631497683582976/photo/1,10.0,None,,,,,,,,,0.0,7820.0,8855404.0,This is a retweet
798697898615730177,2016-11-16 01:23:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,"https://twitter.com/dog_rates/status/712809025985978368/photo/1,https://twitter.com/dog_rates/status/712809025985978368/photo/1",10.0,Stubert,,1.0,Labrador_retriever,0.8686709999999999,carton,0.0950952,pug,0.00765137,0.0,6570.0,8855404.0,This is a retweet
798694562394996736,2016-11-16 01:09:57 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dog_rates: I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL","https://twitter.com/dog_rates/status/701214700881756160/photo/1,https://twitter.com/dog_rates/status/701214700881756160/photo/1",12.0,None,,1.0,Chihuahua,0.615163,Pembroke,0.15950899999999998,basenji,0.08446569999999999,0.0,4979.0,8855404.0,This is a retweet
798686750113755136,2016-11-16 00:38:54 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dog_rates: Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows. 11/10 magical as hell https://t.co/Y…",https://twitter.com/dog_rates/status/683391852557561860/photo/1,11.0,Jack,,,,,,,,,0.0,2350.0,8855404.0,This is a retweet
798673117451325440,2016-11-15 23:44:44 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dog_rates: I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 https://t.co/WId5lxNdPH","https://twitter.com/dog_rates/status/675501075957489664/photo/1,https://twitter.com/dog_rates/status/675501075957489664/photo/1",13.0,None,,1.0,dough,0.806757,bakery,0.0279066,French_loaf,0.0181889,0.0,5584.0,8855404.0,This is a retweet
798665375516884993,2016-11-15 23:13:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmPH,"https://twitter.com/dog_rates/status/671896809300709376/photo/1,https://twitter.com/dog_rates/status/671896809300709376/photo/1",10.0,Lola,,1.0,chow,0.243529,hamster,0.22715,Pomeranian,0.0560567,0.0,3927.0,8855404.0,This is a retweet
798644042770751489,2016-11-15 21:49:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq,"https://twitter.com/dog_rates/status/670444955656130560/photo/1,https://twitter.com/dog_rates/status/670444955656130560/photo/1",10.0,Paull,,1.0,English_springer,0.403698,Brittany_spaniel,0.347609,Welsh_springer_spaniel,0.137186,0.0,1868.0,8855404.0,This is a retweet
798628517273620480,2016-11-15 20:47:30 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles https://t.co/0aDF62KVP7,"https://twitter.com/dog_rates/status/667509364010450944/photo/1,https://twitter.com/dog_rates/status/667509364010450944/photo/1",12.0,None,,1.0,beagle,0.636169,Labrador_retriever,0.119256,golden_retriever,0.08254919999999999,0.0,1991.0,8855404.0,This is a retweet
798585098161549313,2016-11-15 17:54:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10 https://t.…,https://twitter.com/dog_rates/status/667182792070062081/photo/1,10.0,Timison,,,,,,,,,0.0,5714.0,8855404.0,This is a retweet
798340744599797760,2016-11-15 01:44:00 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,"https://twitter.com/dog_rates/status/771770456517009408/photo/1,https://twitter.com/dog_rates/status/771770456517009408/photo/1",11.0,Davey,,1.0,papillon,0.53318,collie,0.192031,Border_collie,0.121626,0.0,3349.0,8855404.0,This is a retweet
798209839306514432,2016-11-14 17:03:50 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,https://twitter.com/dog_rates/status/798209839306514432/photo/1,13.0,Cooper,,1.0,Pekinese,0.524583,Shih-Tzu,0.102931,Pomeranian,0.0978931,10496.0,2577.0,8855404.0,https://t.co/jG1PAFkB81
797971864723324932,2016-11-14 01:18:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",12.0,None,pupper,1.0,American_Staffordshire_terrier,0.489845,Chihuahua,0.30576,Staffordshire_bullterrier,0.0727991,11660.0,3116.0,8855404.0,https://t.co/GRWPgNKt2z
797545162159308800,2016-11-12 21:02:38 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",12.0,Cassie,,1.0,Pembroke,0.954089,Cardigan,0.033643900000000004,papillon,0.00973566,14653.0,4893.0,8855404.0,https://t.co/Ia19irLwyB
797236660651966464,2016-11-12 00:36:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",12.0,Pancake,,2.0,collie,0.767005,Border_collie,0.100844,kelpie,0.0483681,20095.0,6615.0,8855404.0,https://t.co/6kqsAjJNhi
796904159865868288,2016-11-11 02:35:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https:/…,"https://twitter.com/dog_rates/status/687317306314240000/photo/1,https://twitter.com/dog_rates/status/687317306314240000/photo/1",11.0,Tyrone,,,,,,,,,0.0,8969.0,8855404.0,This is a retweet
796865951799083009,2016-11-11 00:03:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,https://twitter.com/dog_rates/status/796865951799083009/photo/1,12.0,Tyr,,1.0,Cardigan,0.8391290000000001,Boston_bull,0.0806985,Pembroke,0.034505,7740.0,1934.0,8855404.0,https://t.co/Jgnuiyvq06
796759840936919040,2016-11-10 17:02:03 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",11.0,Romeo,,1.0,American_Staffordshire_terrier,0.463996,Staffordshire_bullterrier,0.155566,Weimaraner,0.137587,11905.0,3044.0,8855404.0,https://t.co/6hx7ur6sNI
796563435802726400,2016-11-10 04:01:37 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5d…,https://twitter.com/dog_rates/status/780931614150983680/photo/1,13.0,None,puppo,,,,,,,,0.0,7296.0,8855404.0,This is a retweet
796484825502875648,2016-11-09 22:49:15 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,https://twitter.com/dog_rates/status/796484825502875648/photo/1,12.0,None,doggo,1.0,cocker_spaniel,0.116924,seat_belt,0.107511,Australian_terrier,0.0998434,7626.0,1767.0,8855404.0,https://t.co/bvkkqOjNDV
796387464403357696,2016-11-09 16:22:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,"https://twitter.com/dog_rates/status/796387464403357696/photo/1,https://twitter.com/dog_rates/status/796387464403357696/photo/1",12.0,Snicku,,1.0,Pekinese,0.461164,Pomeranian,0.28865,Siamese_cat,0.052423,11081.0,4162.0,8855404.0,https://t.co/CE3SrCv6L3
796177847564038144,2016-11-09 02:29:25 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",11.0,Ruby,,1.0,golden_retriever,0.600276,Labrador_retriever,0.140798,seat_belt,0.0873548,0.0,14353.0,8855404.0,This is a retweet
796149749086875649,2016-11-09 00:37:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",11.0,Ruby,,1.0,golden_retriever,0.600276,Labrador_retriever,0.140798,seat_belt,0.0873548,32447.0,14353.0,8855404.0,https://t.co/y5KarNXWXt
796125600683540480,2016-11-08 23:01:49 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#ImWithThor 13/10
https://t.co/a18mzkhTf6",https://twitter.com/king5seattle/status/796123679771897856,13.0,None,,,,,,,,,5012.0,1817.0,8855404.0,https://t.co/a18mzkhTf6
796116448414461957,2016-11-08 22:25:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,https://twitter.com/dog_rates/status/796116448414461957/photo/1,11.0,None,,1.0,Cardigan,0.700182,Pembroke,0.260738,papillon,0.0171099,9160.0,2427.0,8855404.0,https://t.co/7i0bDMbrVN
796080075804475393,2016-11-08 20:00:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,https://twitter.com/dog_rates/status/796080075804475393/photo/1,12.0,Yogi,,1.0,chow,0.973846,Tibetan_mastiff,0.014109899999999996,gibbon,0.00235832,8524.0,2321.0,8855404.0,https://t.co/opoXKxmfFm
796031486298386433,2016-11-08 16:47:50 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,https://twitter.com/dog_rates/status/796031486298386433/photo/1,13.0,Daisy,,1.0,golden_retriever,0.893775,Labrador_retriever,0.0701398,doormat,0.00841853,10874.0,3731.0,8855404.0,https://t.co/PbgvuD0qIL
795464331001561088,2016-11-07 03:14:10 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,https://twitter.com/dog_rates/status/795464331001561088/video/1,13.0,None,doggo,1.0,golden_retriever,0.193082,Chesapeake_Bay_retriever,0.157927,soft-coated_wheaten_terrier,0.124684,49878.0,23685.0,8855404.0,https://t.co/gBUDjdEcqz
795400264262053889,2016-11-06 22:59:35 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,"https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1",12.0,Brody,,2.0,golden_retriever,0.925494,Labrador_retriever,0.0592408,tennis_ball,0.00449534,10122.0,2884.0,8855404.0,https://t.co/2H4MfOGlpQ
795076730285391872,2016-11-06 01:33:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,"https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1",11.0,Bailey,,2.0,gas_pump,0.676439,harvester,0.049995300000000006,swing,0.0446596,16307.0,5468.0,8855404.0,https://t.co/ivPWhspN3E
794983741416415232,2016-11-05 19:24:28 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",12.0,Rizzy,,3.0,schipperke,0.363272,kelpie,0.197021,Norwegian_elkhound,0.151024,0.0,3386.0,8856045.0,This is a retweet
794926597468000259,2016-11-05 15:37:24 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,https://twitter.com/dog_rates/status/794926597468000259/photo/1,12.0,Mack,,1.0,teddy,0.569566,bath_towel,0.173745,toy_poodle,0.0376618,10311.0,2317.0,8855404.0,https://t.co/XRPvTPF0VH
794355576146903043,2016-11-04 01:48:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,"https://twitter.com/dog_rates/status/788765914992902144/photo/1,https://twitter.com/dog_rates/status/788765914992902144/photo/1",12.0,Butter,,1.0,cocker_spaniel,0.500509,golden_retriever,0.27273400000000003,jigsaw_puzzle,0.041475800000000014,0.0,10323.0,8855404.0,This is a retweet
794332329137291264,2016-11-04 00:15:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,https://twitter.com/dog_rates/status/794332329137291264/photo/1,12.0,Nimbus,,1.0,Samoyed,0.988307,malamute,0.00490635,Great_Pyrenees,0.00290129,9655.0,2699.0,8855404.0,https://t.co/yF6kcAT3gx
794205286408003585,2016-11-03 15:51:10 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,"https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1",14.0,Laika,pupper,3.0,pedestal,0.66266,fountain,0.294827,brass,0.0203711,9288.0,3335.0,8855404.0,https://t.co/6vnu1aYjbU
793962221541933056,2016-11-02 23:45:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",12.0,Maximus,,1.0,Labrador_retriever,0.8616510000000001,golden_retriever,0.0444618,Staffordshire_bullterrier,0.016496700000000003,16948.0,4904.0,8855404.0,https://t.co/xIfrsMNLBR
793845145112371200,2016-11-02 16:00:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,https://twitter.com/dog_rates/status/793845145112371200/photo/1,13.0,Clark,,1.0,Old_English_sheepdog,0.7652770000000001,Bedlington_terrier,0.112753,Kerry_blue_terrier,0.0476617,9290.0,1874.0,8855404.0,https://t.co/2Xo19aPrG5
793614319594401792,2016-11-02 00:42:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,"https://twitter.com/dog_rates/status/791672322847637504/photo/1,https://twitter.com/dog_rates/status/791672322847637504/photo/1",13.0,None,,1.0,golden_retriever,0.705092,Labrador_retriever,0.219721,kuvasz,0.015965,0.0,3152.0,8855404.0,This is a retweet
793601777308463104,2016-11-01 23:53:02 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,https://twitter.com/dog_rates/status/793601777308463104/photo/1,12.0,Dobby,,1.0,miniature_pinscher,0.538981,Chihuahua,0.21783,toy_terrier,0.0891487,8036.0,1630.0,8855404.0,https://t.co/LhzPWv6rTv
793500921481273345,2016-11-01 17:12:16 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",12.0,Fiona,,2.0,golden_retriever,0.326122,Labrador_retriever,0.219904,Chesapeake_Bay_retriever,0.163366,10740.0,2380.0,8855404.0,https://t.co/aF5MmpvPqN
793286476301799424,2016-11-01 03:00:09 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",13.0,Moreton,,1.0,Afghan_hound,0.274637,borzoi,0.142204,doormat,0.109677,24751.0,9207.0,8855404.0,https://t.co/rLHGx3VAF3
